"YYYY","MM","DD","hh","WD","WSPD","GST","WVHT","DPD","APD","MWD","BAR","ATMP","WTMP","DEWP","VIS"
1999,1,12,10,160,9.8,11.4,0.84,3.7,3.76,999,1014.8,-2,4.4,999,99
1999,1,12,11,156,11.2,13.3,1.08,4.17,4.05,999,1012.7,-0.4,4.6,999,99
1999,1,12,12,156,12.7,15,1.21,5,4.18,999,1011.1,1.2,4.4,999,99
1999,1,12,13,191,7.8,9.3,1.31,5.26,4.4,999,1011.8,2.5,4.7,999,99
1999,1,12,14,199,9.4,11.5,1.02,5,4.44,999,1011.1,4.3,4.7,999,99
1999,1,12,15,201,9.4,11.6,1.02,5,3.83,999,1011.4,5.2,4.7,999,99
1999,1,12,16,211,9,11.2,0.95,11.11,3.94,999,1011.8,5.8,4.7,999,99
1999,1,12,17,220,8.6,11.1,0.94,11.11,3.89,999,1011.5,5.9,4.4,999,99
1999,1,12,18,220,7,8.8,0.77,11.11,3.91,999,1011.7,6.2,4.4,999,99
1999,1,12,19,224,8.1,10,0.68,11.11,3.67,999,1011.8,6.4,4.4,999,99
1999,1,12,20,215,5.5,6.6,0.68,10,3.69,999,1012.6,6.3,4.4,999,99
1999,1,12,21,215,4.9,6.6,0.59,11.11,4.04,999,1013.4,6.3,4.4,999,99
1999,1,12,22,204,4.5,5,0.46,11.11,4.57,999,1014.3,5.8,4.4,999,99
1999,1,12,23,200,4.6,5.2,0.45,10,5.66,999,1015.5,5.8,4.4,999,99
1999,1,13,0,193,4.6,5.4,0.41,11.11,6.07,999,1016.6,5.2,4.4,999,99
1999,1,13,1,199,4.2,4.8,0.39,11.11,6.24,999,1017.2,5.2,4.4,999,99
1999,1,13,2,190,5.4,6.4,0.42,10,6.5,999,1017.6,4.7,4.3,999,99
1999,1,13,3,177,5.3,5.9,0.4,10,5.97,999,1017.4,4.3,4.3,999,99
1999,1,13,4,196,5.2,6,0.43,10,5.59,999,1017.6,5,4.3,999,99
1999,1,13,5,178,5.1,5.8,0.41,9.09,5.75,999,1017.8,4.7,4.3,999,99
1999,1,13,6,180,5.9,6.9,0.47,10,6.71,999,1017.4,4.7,4,999,99
1999,1,13,7,177,4.4,5.2,0.49,9.09,5.58,999,1017,4.7,4,999,99
1999,1,13,8,182,3.9,4.3,0.54,10,5.46,999,1016.6,4.7,4,999,99
1999,1,13,9,169,5.4,6.3,0.53,10,4.68,999,1015.8,5,4,999,99
1999,1,13,10,167,5.6,6.3,0.55,10,4.55,999,1015,5.5,4,999,99
1999,1,13,11,172,6.7,7.6,0.51,10,4.45,999,1014.5,5.7,3.9,999,99
1999,1,13,12,172,6.4,7.2,0.55,10,4.39,999,1013.8,5.8,4,999,99
1999,1,13,13,170,6.4,7.2,0.56,12.5,4.09,999,1013.5,5.6,4,999,99
1999,1,13,14,180,3.5,3.9,0.57,10,4.44,999,1013.8,5.6,3.9,999,99
1999,1,13,15,287,1.3,1.6,0.59,11.11,4.39,999,1014.3,5.5,3.8,999,99
1999,1,13,16,12,5.7,6.7,0.55,10,4.81,999,1014.8,3.7,3.9,999,99
1999,1,13,17,357,9.3,10.5,0.69,10,3.9,999,1014.9,2,3.9,999,99
1999,1,13,18,355,11.6,13.6,1.15,4.55,4.07,999,1016.3,0,4,999,99
1999,1,13,19,355,9.5,11.3,1.24,5,4.23,999,1018.1,-0.8,4,999,99
1999,1,13,20,348,11.1,12.9,1.39,5.26,4.55,999,1020.2,-1.1,3.9,999,99
1999,1,13,21,360,8.9,10.5,1.51,5,4.62,999,1022,-1.6,3.9,999,99
1999,1,13,22,354,8.2,9.6,1.48,6.25,4.65,999,1023.6,-1.7,3.9,999,99
1999,1,13,23,340,8.2,10.6,1.54,6.25,4.96,999,1025.2,-1.5,3.6,999,99
1999,1,14,0,322,8.1,9.9,1.57,6.67,5.03,999,1026.6,-2.2,3.6,999,99
1999,1,14,1,329,10.2,12.1,1.61,7.14,4.7,999,1027.4,-4.2,3.6,999,99
1999,1,14,2,338,10.7,12.3,1.63,7.14,4.71,999,1028.6,-4.8,3.6,999,99
1999,1,14,3,2,13.3,15.8,2.38,7.14,5.27,999,1029.6,-4.5,3.6,999,99
1999,1,14,4,360,12.9,15.5,2.57,7.69,5.7,999,1031,-6.1,3.6,999,99
1999,1,14,5,5,12.7,15.2,2.67,7.14,5.77,999,1031.6,-5.9,3.6,999,99
1999,1,14,6,8,12.8,15.1,2.81,8.33,5.9,999,1032.1,-6.5,3.9,999,99
1999,1,14,7,13,12.5,15.3,3.11,7.69,6.12,999,1033.2,-6.7,3.9,999,99
1999,1,14,8,16,12.7,16.1,2.93,7.69,6.14,999,1034.3,-7.4,3.9,999,99
1999,1,14,9,20,13.5,16.6,3.35,8.33,6.33,999,1035,-8.5,3.9,999,99
1999,1,14,10,17,13.2,16.5,3.35,8.33,6.46,999,1036.2,-9,3.6,999,99
1999,1,14,11,18,12.3,15.3,3.51,8.33,6.52,999,1036.6,-8.9,3.6,999,99
1999,1,14,12,14,12.5,16,3.35,9.09,6.38,999,1037.5,-8.9,3.6,999,99
1999,1,14,13,17,12.4,15.3,3.54,9.09,6.87,999,1038.3,-8.7,3.6,999,99
1999,1,14,14,23,10.2,12.7,3.17,9.09,6.55,999,1039.3,-8.6,3.6,999,99
1999,1,14,15,22,12.2,15.1,3.57,9.09,6.83,999,1039,-8.1,3.6,999,99
1999,1,14,16,16,12.4,15.5,3.34,9.09,6.55,999,1038.9,-7.6,3.6,999,99
1999,1,14,17,24,11.1,14.4,3.26,9.09,6.42,999,1038.3,-7.3,3.9,999,99
1999,1,14,18,32,11,14.2,3.21,8.33,6.47,999,1037.9,-6.8,3.9,999,99
1999,1,14,19,32,11.4,14.3,2.95,9.09,6.34,999,1037.8,-6.2,3.9,999,99
1999,1,14,20,35,10.1,12.7,2.55,9.09,6.01,999,1037.8,-5.7,3.9,999,99
1999,1,14,21,40,11.3,14,2.65,8.33,6.06,999,1036.9,-5.2,3.9,999,99
1999,1,14,22,47,10.7,13.7,2.85,8.33,6.01,999,1037,-4.8,3.9,999,99
1999,1,14,23,50,11.2,13.3,2.85,8.33,6.08,999,1036.4,-4.1,3.9,999,99
1999,1,15,0,55,11.4,14.1,2.69,7.69,5.75,999,1036,-3.4,3.9,999,99
1999,1,15,1,51,11.7,14.2,2.75,7.69,5.93,999,1034.9,-3,3.9,999,99
1999,1,15,2,61,11.8,14.6,2.87,7.69,5.78,999,1034.1,-2.7,3.9,999,99
1999,1,15,3,72,10.7,12.7,2.7,8.33,5.71,999,1033.6,-2.1,3.9,999,99
1999,1,15,4,65,10.6,12.6,2.7,7.69,5.87,999,1032.5,-1.6,3.9,999,99
1999,1,15,5,71,11.1,13.8,2.8,7.69,6.09,999,1031.4,-0.7,3.9,999,99
1999,1,15,6,74,10.9,13.2,2.75,7.69,6.06,999,1029.5,-0.1,3.9,999,99
1999,1,15,7,70,10.9,13.6,2.68,7.69,5.77,999,1028.2,0.4,3.9,999,99
1999,1,15,8,72,10.8,12.8,2.65,7.14,6.01,999,1026.8,0.8,3.9,999,99
1999,1,15,9,62,10.4,12.4,2.71,8.33,5.97,999,1024.5,1.6,3.9,999,99
1999,1,15,10,62,10.6,12.4,2.86,7.69,6.09,999,1022,2.7,3.6,999,99
1999,1,15,11,52,9.5,11.7,3.02,8.33,6.25,999,1019.8,3.5,3.6,999,99
1999,1,15,12,27,8.1,9.6,3.44,8.33,6.77,999,1017.7,4,3.6,999,99
1999,1,15,13,16,7.5,9,2.94,9.09,6.51,999,1015.8,4.7,3.6,999,99
1999,1,15,14,49,5.2,7.1,3.02,9.09,6.8,999,1013.7,5.7,3.7,999,99
1999,1,15,15,152,6.4,7.6,2.99,9.09,6.98,999,1012.1,6.7,3.9,999,99
1999,1,15,16,162,7.8,10.1,3.1,9.09,7.13,999,1010.3,6.9,3.7,999,99
1999,1,15,17,149,10.8,13,3.6,9.09,6.91,999,1007.9,7.5,3.9,999,99
1999,1,15,18,151,8.9,10.7,3.3,10,6.88,999,1006,7.4,3.9,999,99
1999,1,15,19,138,9.3,10.7,3.65,10,7.3,999,1003.9,7.4,3.9,999,99
1999,1,15,20,132,9.8,11.9,3.41,10,7.05,999,1002,7.1,3.9,999,99
1999,1,15,21,165,10.1,12.6,3.21,10,6.88,999,1001,8.9,3.9,999,99
1999,1,15,22,143,8.9,10.3,3.17,10,6.93,999,999,7.5,3.9,999,99
1999,1,15,23,169,8,9.6,3.7,10,7.28,999,999,8.7,3.9,999,99
1999,1,16,0,199,8,9.8,3.18,10,7.13,999,999.7,7.8,3.9,999,99
1999,1,16,1,252,9.8,14.2,2.84,10,6.96,999,1001.1,4.8,3.9,999,99
1999,1,16,2,248,11.7,15.6,2.59,9.09,6.33,999,1001.8,3.8,4,999,99
1999,1,16,3,241,11.5,14.3,2.61,9.09,6.66,999,1002.8,2.9,4,999,99
1999,1,16,4,261,13.3,16.2,2.47,10,5.89,999,1003.8,0.7,4,999,99
1999,1,16,5,256,12.6,15.3,2.02,10,5.5,999,1004,-0.3,4,999,99
1999,1,16,6,258,15.1,18,1.89,10,5.12,999,1004.8,-1.3,4,999,99
1999,1,16,7,258,13,16.5,1.91,10,5.19,999,1005.9,-2,3.9,999,99
1999,1,16,8,252,13.6,17.1,1.66,10,4.9,999,1007.2,-2.3,3.9,999,99
1999,1,16,9,247,11.8,15.1,1.7,10,4.83,999,1008.2,-2.6,3.9,999,99
1999,1,16,10,258,13.2,16,1.56,10,4.88,999,1008.6,-2.8,3.9,999,99
1999,1,16,11,249,10.3,12.9,1.4,10,4.81,999,1010.2,-3,3.9,999,99
1999,1,16,12,245,9.6,12.8,1.14,10,4.41,999,1011.7,-3.5,3.9,999,99
1999,1,16,13,250,8.9,11.4,1.07,10,4.51,999,1012.1,-3.5,3.9,999,99
1999,1,16,14,242,9.7,11.6,1.07,10,4.4,999,1012.7,-3.3,3.9,999,99
1999,1,16,15,250,10,12.2,1.05,10,4.17,999,1012.7,-2.9,3.9,999,99
1999,1,16,16,232,7.9,9.7,0.81,10,4.17,999,1012.4,-2.6,4,999,99
1999,1,16,17,218,7.8,9.7,0.82,10,4.51,999,1012,-1.6,4,999,99
1999,1,16,18,213,8.5,10.3,0.86,11.11,4.67,999,1011.1,-1.1,3.9,999,99
1999,1,16,19,218,8.8,10.6,0.95,12.5,4.47,999,1010.9,-0.4,3.9,999,99
1999,1,16,20,216,8.6,10,1.06,12.5,5.26,999,1010.8,0.3,3.9,999,99
1999,1,16,21,222,6.9,8.2,0.94,11.11,5.13,999,1010.9,1.6,3.7,999,99
1999,1,16,22,203,7.3,9.1,1.11,12.5,6.38,999,1010.4,2.7,3.6,999,99
1999,1,16,23,197,8.4,10.2,0.98,11.11,6.21,999,1010.2,2.5,3.6,999,99
1999,1,17,0,204,9,10.9,0.93,11.11,4.69,999,1010.2,2.7,3.6,999,99
1999,1,17,1,208,7.9,10,0.87,11.11,4.7,999,1009.8,3.2,3.6,999,99
1999,1,17,2,212,10,12.4,0.88,12.5,4.03,999,1009.1,4,3.6,999,99
1999,1,17,3,223,9.2,11,1,11.11,4.13,999,1009.4,4.4,3.9,999,99
1999,1,17,4,226,7.4,8.8,0.98,10,4.07,999,1010.2,4.4,3.9,999,99
1999,1,17,5,223,7.8,9,0.74,11.11,4.16,999,1010.7,4.3,3.8,999,99
1999,1,17,6,218,7.4,8.8,0.75,11.11,4.19,999,1011.1,4.4,3.6,999,99
1999,1,17,7,211,7.1,8.6,0.76,11.11,4.56,999,1011.7,4.6,3.6,999,99
1999,1,17,8,238,8.1,9.7,0.69,11.11,3.98,999,1013.3,4.5,3.5,999,99
1999,1,17,9,230,7.2,8.3,0.59,11.11,4.09,999,1014,4.3,3.5,999,99
1999,1,17,10,232,7.7,8.9,0.62,11.11,4.36,999,1014.9,4.7,3.5,999,99
1999,1,17,11,229,5.9,7.4,0.6,10,4.82,999,1016.5,4,3.5,999,99
1999,1,17,12,228,5.3,6.3,0.52,11.11,5.11,999,1017.9,3.6,3.5,999,99
1999,1,17,13,226,5.2,6.2,0.51,11.11,5.29,999,1019,3.7,3.6,999,99
1999,1,17,14,220,6.6,7.8,0.46,11.11,5.18,999,1019.6,4,3.5,999,99
1999,1,17,15,224,6.5,8.1,0.48,11.11,4.16,999,1020.5,4.7,3.6,999,99
1999,1,17,16,235,6.3,7.6,0.53,11.11,3.9,999,1021.1,5.1,3.6,999,99
1999,1,17,17,241,6.6,7.6,0.5,11.11,4.24,999,1021,5.1,3.6,999,99
1999,1,17,18,242,5.3,6.2,0.46,11.11,4.56,999,1021.4,5.5,3.6,999,99
1999,1,17,19,262,2.9,3.4,0.47,10,6.13,999,1021.7,5.6,3.5,999,99
1999,1,17,20,228,3.6,4.4,0.41,11.11,7.09,999,1022.1,5.9,3.5,999,99
1999,1,17,21,250,4.3,5.1,0.43,10,8.2,999,1022.8,6.3,3.5,999,99
1999,1,17,22,254,4.4,4.9,0.39,11.11,7.65,999,1023.6,5.9,3.5,999,99
1999,1,17,23,263,3.2,4.1,0.46,10,8.55,999,1024.3,5.4,3.5,999,99
1999,1,18,0,258,2.1,2.8,0.41,10,8.25,999,1025.1,5.4,3.5,999,99
1999,1,18,1,211,1.3,1.4,0.43,10,8.19,999,1025.2,4.7,3.5,999,99
1999,1,18,2,192,1.7,2.1,0.39,10,7.06,999,1025.1,4.4,3.5,999,99
1999,1,18,3,192,1.2,1.4,0.37,10,7.63,999,1025,3.9,3.5,999,99
1999,1,18,4,173,1.7,2,0.35,10,7.68,999,1025,3.6,3.6,999,99
1999,1,18,5,175,1.5,1.9,0.33,10,6.82,999,1025.1,3.6,3.6,999,99
1999,1,18,6,138,2.5,2.9,0.34,10,7.31,999,1024.3,3.2,3.6,999,99
1999,1,18,7,158,2.1,2.4,0.32,10,7.64,999,1025,3.2,3.6,999,99
1999,1,18,8,114,2.2,2.5,0.35,10,7.61,999,1023.9,3.1,3.6,999,99
1999,1,18,9,118,1.9,2.3,0.36,10,7.87,999,1024.2,3.2,3.6,999,99
1999,1,18,10,92,2.1,2.5,0.36,10,7.82,999,1023.6,3.6,3.6,999,99
1999,1,18,11,112,2.1,2.5,0.37,10,8.03,999,1024,3.9,3.6,999,99
1999,1,18,12,116,4.6,5.2,0.37,10,7.5,999,1023.4,3.9,3.6,999,99
1999,1,18,13,125,3.2,3.7,0.37,10,6.7,999,1023.3,3.9,3.6,999,99
1999,1,18,14,113,4.3,5,0.36,9.09,6.53,999,1022.1,4.2,3.5,999,99
1999,1,18,15,110,5.7,6.7,0.39,10,4.45,999,1021,4.4,3.5,999,99
1999,1,18,16,116,5.2,6.2,0.43,10,4.13,999,1020.1,4.7,3.3,999,99
1999,1,18,17,111,5,5.7,0.48,10,3.91,999,1018.3,4.8,3.1,999,99
1999,1,18,18,115,4.2,4.9,0.56,3.45,3.68,999,1016.7,5.1,3,999,99
1999,1,18,19,134,3.5,4.1,0.56,3.85,3.98,999,1015,5.2,2.8,999,99
1999,1,18,20,140,7,7.9,0.68,4.35,3.87,999,1013.5,6,2.7,999,99
1999,1,18,21,136,9.3,10.4,0.72,3.85,3.9,999,1011.6,6.2,2.8,999,99
1999,1,18,22,136,10.6,12.4,1.01,4.17,3.86,999,1009.7,6.3,2.7,999,99
1999,1,18,23,140,10.7,12.9,1.05,4.35,4.02,999,1007.9,6.5,2.7,999,99
1999,1,19,0,130,10.1,11.8,1.28,4.55,4.28,999,1006.5,6.6,2.8,999,99
1999,1,19,1,119,11.5,13.3,1.41,4.55,4.34,999,1002.8,7.1,2.8,999,99
1999,1,19,2,139,12,14.4,1.49,4.55,4.33,999,999.8,7.5,2.8,999,99
1999,1,19,3,204,11,14.3,1.48,5.88,4.6,999,1000.5,10.5,2.9,999,99
1999,1,19,4,250,1.1,2.3,1.56,5.88,4.77,999,1001.5,6.4,2.9,999,99
1999,1,19,5,243,9,10.6,1.44,6.25,5.01,999,1003.8,6.5,2.8,999,99
1999,1,19,6,239,8.6,10.4,1.21,5.88,4.78,999,1004.6,5.9,2.8,999,99
1999,1,19,7,224,6.9,8,1.17,7.14,4.51,999,1005.9,5,2.5,999,99
1999,1,19,8,213,5.5,6.5,0.96,7.14,4.8,999,1006.5,4.8,2.7,999,99
1999,1,19,9,196,7,8.5,0.75,7.14,5.16,999,1006.5,4.4,2.8,999,99
1999,1,19,10,211,9.7,11.3,0.87,7.69,3.87,999,1006.2,4.8,2.9,999,99
1999,1,19,11,202,8.7,10.4,0.88,3.23,3.84,999,1007,4.7,2.8,999,99
1999,1,19,12,228,9.2,11.4,0.85,7.14,4.16,999,1007.4,4.7,2.8,999,99
1999,1,19,13,213,7.4,9,0.89,7.14,4.15,999,1009,4.8,2.8,999,99
1999,1,19,14,190,6.9,8.1,0.72,6.25,4.11,999,1009.2,4,3,999,99
1999,1,19,15,207,9.1,11.3,0.7,7.14,3.75,999,1008.8,5.1,3.1,999,99
1999,1,19,16,220,8.4,11.2,0.75,3.33,3.84,999,1008.1,5.5,3.1,999,99
1999,1,19,17,225,8.4,9.8,0.76,3.23,3.58,999,1007.3,5.9,3.2,999,99
1999,1,19,18,225,8.2,9.7,0.67,3.12,3.67,999,1006.6,6.3,3.2,999,99
1999,1,19,19,237,6.8,8.7,0.64,3.33,3.58,999,1006.4,6.3,3.2,999,99
1999,1,19,20,245,6.7,8,0.65,3.12,3.57,999,1007.1,6.6,3.1,999,99
1999,1,19,21,248,9.9,13.3,0.99,3.85,3.86,999,1007.6,6.5,3.1,999,99
1999,1,19,22,239,8.9,10.1,1.09,3.7,3.92,999,1008.8,5.7,2.9,999,99
1999,1,19,23,280,8.6,10.2,0.78,3.7,3.88,999,1010.1,4.3,2.8,999,99
1999,1,20,0,265,7.5,9.3,0.72,3.33,3.93,999,1011.5,3.9,2.8,999,99
1999,1,20,1,260,9.3,11.2,0.83,3.45,3.97,999,1011.8,3.6,2.8,999,99
1999,1,20,2,234,7.7,9.2,0.81,3.57,4.09,999,1012.5,3.5,2.8,999,99
1999,1,20,3,229,6.8,8.9,0.68,10,4.11,999,1012.4,3.2,2.8,999,99
1999,1,20,4,243,9,10.4,0.64,3.23,3.76,999,1012.2,3.6,2.8,999,99
1999,1,20,5,235,7.7,9.3,0.67,8.33,3.97,999,1011.9,2.9,2.9,999,99
1999,1,20,6,241,8.6,10.6,0.64,3.12,3.74,999,1012,3.1,3,999,99
1999,1,20,7,240,8.3,10.1,0.67,10,3.65,999,1012.6,2.9,3.1,999,99
1999,1,20,8,238,8.4,9.7,0.68,3.03,3.64,999,1012.7,3.2,3,999,99
1999,1,20,9,249,8.5,10,0.7,3.23,3.67,999,1013.1,3.1,2.9,999,99
1999,1,20,10,248,6.9,8.2,0.61,10,3.76,999,1014.1,2.7,2.9,999,99
1999,1,20,11,270,8.7,10.6,0.69,9.09,3.62,999,1014.7,2.4,2.8,999,99
1999,1,20,12,264,7.4,9,0.63,10,3.8,999,1015.6,2.3,2.8,999,99
1999,1,20,13,256,7.9,9.5,0.57,10,3.71,999,1015.8,2.4,2.8,999,99
1999,1,20,14,241,6.4,7.5,0.52,10,3.82,999,1016,2,2.8,999,99
1999,1,20,15,239,6.6,8.1,0.49,10,3.65,999,1016.4,2.3,2.9,999,99
1999,1,20,16,251,7.1,8.3,0.49,9.09,3.57,999,1016.4,2.8,2.9,999,99
1999,1,20,17,247,6.6,8.3,0.5,10,3.48,999,1015.9,3.1,3.1,999,99
1999,1,20,18,244,6.6,8.3,0.5,3.03,3.46,999,1015,3.2,3.1,999,99
1999,1,20,19,262,5.1,6,0.47,10,3.54,999,1015,3.6,3.1,999,99
1999,1,20,20,258,4.5,5.7,0.43,9.09,3.68,999,1015,4,3.1,999,99
1999,1,20,21,247,5.2,6.4,0.41,2.7,3.47,999,1015.7,4.3,3.1,999,99
1999,1,20,22,235,5.1,5.7,0.34,10,4.1,999,1016.4,4,3.1,999,99
1999,1,20,23,241,5.4,6.4,0.33,9.09,4.62,999,1017.3,4,3.1,999,99
1999,1,21,0,259,4.9,5.5,0.33,9.09,6.15,999,1017.8,3.6,3.1,999,99
1999,1,21,1,262,5.5,6.6,0.37,8.33,3.91,999,1018.1,3.6,3.2,999,99
1999,1,21,2,269,5.3,6.5,0.39,9.09,4.08,999,1018.8,3.2,3.2,999,99
1999,1,21,3,265,6.6,7.9,0.39,8.33,3.79,999,1018.9,3.1,3.2,999,99
1999,1,21,4,271,6.3,7.3,0.4,2.86,3.6,999,1019,2.8,3.2,999,99
1999,1,21,5,280,5.7,7.4,0.37,2.86,3.5,999,1019.4,2.7,3.2,999,99
1999,1,21,6,279,4.5,5.4,0.35,10,3.46,999,1019.5,2.5,3.2,999,99
1999,1,21,7,237,4.1,5,0.28,9.09,3.66,999,1020.3,1.6,3.2,999,99
1999,1,21,8,243,3.8,4.3,0.21,9.09,5.93,999,1020.5,1.8,3.2,999,99
1999,1,21,9,244,2.9,3.7,0.21,8.33,6.9,999,1020.8,1.6,3.2,999,99
1999,1,21,10,241,3.4,3.9,0.22,9.09,7.23,999,1021.1,1.6,3.1,999,99
1999,1,21,11,261,3.1,3.6,0.24,9.09,7.7,999,1021.2,1.3,3.1,999,99
1999,1,21,12,284,3.2,3.9,0.25,9.09,6.88,999,1022.2,1.7,3.1,999,99
1999,1,21,13,301,1.6,1.9,0.28,9.09,6.11,999,1022.8,1.6,3.1,999,99
1999,1,21,14,314,1.4,1.8,0.29,8.33,5.71,999,1023.5,2.4,3.1,999,99
1999,1,21,15,186,1.8,2.3,0.27,8.33,6.28,999,1023.6,2,3.2,999,99
1999,1,21,16,182,1.1,1.5,0.26,8.33,6,999,1023.3,2.3,3.6,999,99
1999,1,21,17,162,2,2.5,0.28,8.33,5.8,999,1022.3,2.4,3.6,999,99
1999,1,21,18,127,2.9,3.4,0.25,9.09,5.82,999,1021.9,2.7,3.6,999,99
1999,1,21,19,122,3.8,4.3,0.24,8.33,6.19,999,1022,3.2,3.6,999,99
1999,1,21,20,123,4.2,4.8,0.22,9.09,6.15,999,1022.1,3.6,3.6,999,99
1999,1,21,21,131,4.1,4.7,0.24,10,5.95,999,1022.7,3.9,3.6,999,99
1999,1,21,22,130,3.8,4.3,0.22,9.09,6.33,999,1022.6,3.9,3.6,999,99
1999,1,21,23,116,4.4,5.4,0.24,9.09,5.97,999,1022.3,4.3,3.6,999,99
1999,1,22,0,137,3.4,3.9,0.28,9.09,6.11,999,1023.4,4,3.5,999,99
1999,1,22,1,156,2.8,3.1,0.27,9.09,6.5,999,1023.6,3.7,3.1,999,99
1999,1,22,2,147,2.4,2.8,0.29,10,6.75,999,1023.7,3.6,3.1,999,99
1999,1,22,3,121,1.2,1.6,0.31,8.33,6.05,999,1023.7,3.6,2.9,999,99
1999,1,22,4,43,1.3,1.5,0.32,8.33,5.39,999,1024.3,3.9,2.8,999,99
1999,1,22,5,2,1.6,1.8,0.3,9.09,5.78,999,1024.6,3.9,2.8,999,99
1999,1,22,6,37,0.9,1,0.31,9.09,5.54,999,1025.2,4,2.8,999,99
1999,1,22,7,42,1.3,1.6,0.31,10,5.65,999,1025.1,3.9,2.9,999,99
1999,1,22,8,39,2.3,2.7,0.3,9.09,5.93,999,1025,4,3.1,999,99
1999,1,22,9,42,2.5,2.8,0.3,10,5.45,999,1025.2,4.3,3.1,999,99
1999,1,22,10,7,3.5,4.2,0.27,9.09,6.5,999,1025.8,4,3.1,999,99
1999,1,22,11,28,3.6,4.1,0.28,9.09,6.16,999,1026.6,4.3,3.2,999,99
1999,1,22,12,13,4.9,5.9,0.28,9.09,6.46,999,1027.2,4,3.4,999,99
1999,1,22,13,15,3.5,4.6,0.31,10,6,999,1028.3,4.4,3.6,999,99
1999,1,22,14,31,3.6,4.1,0.3,10,5.94,999,1028.9,4.6,3.6,999,99
1999,1,22,15,36,3.2,3.9,0.3,9.09,5.73,999,1029.9,4.7,3.6,999,99
1999,1,22,16,30,3.4,3.9,0.29,9.09,5.5,999,1030.5,4.8,3.6,999,99
1999,1,22,17,30,4.9,5.7,0.32,10,4.95,999,1030.4,4.8,3.5,999,99
1999,1,22,18,41,7,8.1,0.35,9.09,4.24,999,1029,4.8,3.5,999,99
1999,1,22,19,47,6.2,7.4,0.46,2.63,3.63,999,1029.2,4.7,3.6,999,99
1999,1,22,20,55,5.7,7.2,0.6,3.23,3.51,999,1030.3,4.8,3.6,999,99
1999,1,22,21,54,6.2,7.4,0.68,4.17,3.79,999,1030.5,4.8,3.6,999,99
1999,1,22,22,68,7.8,9.5,0.77,4.35,3.93,999,1030.6,4.8,3.6,999,99
1999,1,22,23,68,6.8,7.9,1,4.55,4.18,999,1031.1,4.8,3.5,999,99
1999,1,23,0,78,7.2,8.7,1.23,5.26,4.48,999,1031.5,4.8,3.5,999,99
1999,1,23,1,80,6.9,8.6,1.3,5.56,4.71,999,1032.2,4.7,3.1,999,99
1999,1,23,2,82,7.5,9,1.43,5.56,4.83,999,1033,4.7,2.9,999,99
1999,1,23,3,82,7.9,9.4,1.74,5.88,5.08,999,1032.6,4.4,2.8,999,99
1999,1,23,4,79,7.9,9.2,1.89,6.25,5.12,999,1032.9,4.3,2.8,999,99
1999,1,23,5,82,7.9,9.4,1.96,6.67,5.26,999,1033.1,4,2.8,999,99
1999,1,23,6,89,8.2,10,2.13,6.67,5.67,999,1032.1,3.8,2.8,999,99
1999,1,23,7,89,7.3,8.5,2.08,7.14,5.63,999,1032.5,3.6,2.8,999,99
1999,1,23,8,77,6.9,8.5,1.96,7.14,5.54,999,1032,3.6,2.8,999,99
1999,1,23,9,85,5.8,7.5,1.97,7.14,5.66,999,1031.9,3.5,2.9,999,99
1999,1,23,10,77,6.5,8,1.58,7.69,5.35,999,1031.4,3.6,2.9,999,99
1999,1,23,11,87,6.4,7.7,1.71,7.14,5.56,999,1030.6,3.6,3.1,999,99
1999,1,23,12,75,6.2,7.8,1.71,7.14,5.64,999,1030.4,3.6,3.1,999,99
1999,1,23,13,72,4.7,6.1,1.66,7.69,5.58,999,1030.4,3.9,3.1,999,99
1999,1,23,14,42,4.7,5.6,1.72,7.69,5.76,999,1030.4,3.9,3.2,999,99
1999,1,23,15,38,5.2,6.1,1.68,7.14,5.74,999,1029.9,4,3.2,999,99
1999,1,23,16,18,4.7,5.5,1.72,7.69,5.89,999,1029.6,4,3.2,999,99
1999,1,23,17,26,5.2,6,1.68,7.69,5.68,999,1027.5,4.1,3.2,999,99
1999,1,23,18,10,5,6.2,1.71,7.69,5.89,999,1026.7,4.3,3.1,999,99
1999,1,23,19,358,4.4,5,1.77,7.69,6.09,999,1026,4.3,3.1,999,99
1999,1,23,20,322,5.8,6.8,1.66,7.69,6.04,999,1025.9,3.1,3.1,999,99
1999,1,23,21,332,5.9,7.1,1.64,7.69,5.8,999,1025.4,2.8,3.1,999,99
1999,1,23,22,339,4.2,4.9,1.58,7.69,5.96,999,1025,2.1,3.1,999,99
1999,1,23,23,350,4.5,5.3,1.67,7.69,6.15,999,1024.8,2.4,3.1,999,99
1999,1,24,0,342,2.5,3.6,1.6,8.33,6.37,999,1024.6,2.4,3.1,999,99
1999,1,24,1,360,1.8,3,1.62,8.33,6.2,999,1023.7,2.7,3.1,999,99
1999,1,24,2,311,0.3,0.9,1.71,8.33,6.65,999,1023.5,2.8,3.1,999,99
1999,1,24,3,267,0.9,1.5,1.42,7.69,6.14,999,1022.7,2.5,3.1,999,99
1999,1,24,4,113,0.5,1.3,1.64,7.69,6.45,999,1021.2,2.5,3.1,999,99
1999,1,24,5,85,1.8,2.9,1.35,7.69,6.03,999,1020.3,3.1,3.1,999,99
1999,1,24,6,135,3.2,3.9,1.42,7.69,6.21,999,1018.6,4,3.1,999,99
1999,1,24,7,175,2.9,3.6,1.34,8.33,6.23,999,1017.3,4.4,3.2,999,99
